Kids_First_Biospecimen_ID_DNA	Kids_First_Biospecimen_ID_RNA	Kids_First_Participant_ID	MYCN_TPM	MYCN_CN	MYCN_CN_status	sample_id	cohort	match_id	pathology_free_text_diagnosis
TARGET-30-PAVDNK-01A-01D	NA	PAVDNK	NA	NA	NA	01	TARGET	PAVDNK_01_Solid Tissue_Primary Tumor	MYCN non-amp
TARGET-30-PAVDPE-09A-01D	NA	PAVDPE	NA	NA	NA	09	TARGET	PAVDPE_09_Bone Marrow_Primary Tumor	MYCN amp
TARGET-30-PAVDYS-01A-01D	NA	PAVDYS	NA	NA	NA	01	TARGET	PAVDYS_01_Solid Tissue_Primary Tumor	MYCN non-amp
TARGET-30-PAVEKN-01A-01D	NA	PAVEKN	NA	NA	NA	01	TARGET	PAVEKN_01_Solid Tissue_Primary Tumor	MYCN non-amp
TARGET-30-PAVETV-01A-01D	NA	PAVETV	NA	NA	NA	01	TARGET	PAVETV_01_Solid Tissue_Primary Tumor	MYCN amp
TARGET-30-PAVEZM-01A-01D	NA	PAVEZM	NA	NA	NA	01	TARGET	PAVEZM_01_Solid Tissue_Primary Tumor	MYCN amp
NA	TARGET-30-PAISNS-01A-01R	PAISNS	35.59	NA	NA	01	TARGET	PAISNS_01_Solid Tissue_Primary Tumor	MYCN non-amp
NA	TARGET-30-PAKZRH-01A-01R	PAKZRH	19.5	NA	NA	01	TARGET	PAKZRH_01_Solid Tissue_Primary Tumor	MYCN non-amp
NA	TARGET-30-PALKUC-01A-01R	PALKUC	147.41	NA	NA	01	TARGET	PALKUC_01_Solid Tissue_Primary Tumor	MYCN amp
NA	TARGET-30-PALNVP-01A-01R	PALNVP	22.36	NA	NA	01	TARGET	PALNVP_01_Solid Tissue_Primary Tumor	MYCN non-amp
NA	TARGET-30-PALUYS-01A-01R	PALUYS	64.75	NA	NA	01	TARGET	PALUYS_01_Solid Tissue_Primary Tumor	MYCN non-amp
NA	TARGET-30-PALVKK-01A-01R	PALVKK	11.63	NA	NA	01	TARGET	PALVKK_01_Solid Tissue_Primary Tumor	MYCN non-amp
NA	TARGET-30-PALXTB-01A-01R	PALXTB	35.21	NA	NA	01	TARGET	PALXTB_01_Solid Tissue_Primary Tumor	MYCN non-amp
NA	TARGET-30-PAMBMJ-01A-01R	PAMBMJ	71.2	NA	NA	01	TARGET	PAMBMJ_01_Solid Tissue_Primary Tumor	MYCN amp
NA	TARGET-30-PAMEZH-01A-01R	PAMEZH	121.89	NA	NA	01	TARGET	PAMEZH_01_Solid Tissue_Primary Tumor	MYCN amp
NA	TARGET-30-PAMNLH-01A-01R	PAMNLH	29.77	NA	NA	01	TARGET	PAMNLH_01_Solid Tissue_Primary Tumor	MYCN non-amp
NA	TARGET-30-PANBJH-01A-01R	PANBJH	81.56	NA	NA	01	TARGET	PANBJH_01_Solid Tissue_Primary Tumor	MYCN non-amp
NA	TARGET-30-PANGXK-01A-01R	PANGXK	3.28	NA	NA	01	TARGET	PANGXK_01_Solid Tissue_Primary Tumor	MYCN non-amp
NA	TARGET-30-PANJLH-01A-01R	PANJLH	403.51	NA	NA	01	TARGET	PANJLH_01_Solid Tissue_Primary Tumor	MYCN amp
NA	TARGET-30-PANNMS-01A-01R	PANNMS	73.96	NA	NA	01	TARGET	PANNMS_01_Solid Tissue_Primary Tumor	MYCN non-amp
NA	TARGET-30-PANRRW-01A-01R	PANRRW	42.67	NA	NA	01	TARGET	PANRRW_01_Solid Tissue_Primary Tumor	MYCN non-amp
NA	TARGET-30-PANZRV-01A-01R	PANZRV	73.06	NA	NA	01	TARGET	PANZRV_01_Solid Tissue_Primary Tumor	MYCN non-amp
NA	TARGET-30-PAPICY-01A-01R	PAPICY	52.53	NA	NA	01	TARGET	PAPICY_01_Solid Tissue_Primary Tumor	MYCN non-amp
NA	TARGET-30-PAPTDH-01A-01R	PAPTDH	38.65	NA	NA	01	TARGET	PAPTDH_01_Solid Tissue_Primary Tumor	MYCN non-amp
NA	TARGET-30-PAPUEB-01A-01R	PAPUEB	20.09	NA	NA	01	TARGET	PAPUEB_01_Solid Tissue_Primary Tumor	MYCN non-amp
NA	TARGET-30-PAPUNH-01A-01R	PAPUNH	2481.33	NA	NA	01	TARGET	PAPUNH_01_Solid Tissue_Primary Tumor	MYCN amp
NA	TARGET-30-PAPVEB-04A-01R	PAPVEB	11.44	NA	NA	04	TARGET	PAPVEB_04_Bone Marrow_Recurrence	MYCN non-amp
NA	TARGET-30-PAPZYP-01A-01R	PAPZYP	404.52	NA	NA	01	TARGET	PAPZYP_01_Solid Tissue_Primary Tumor	MYCN amp
NA	TARGET-30-PARACM-01A-01R	PARACM	35.88	NA	NA	01	TARGET	PARACM_01_Solid Tissue_Primary Tumor	MYCN non-amp
NA	TARGET-30-PARBAJ-01A-01R	PARBAJ	20.35	NA	NA	01	TARGET	PARBAJ_01_Solid Tissue_Primary Tumor	MYCN non-amp
NA	TARGET-30-PARBAJ-02A-01R	PARBAJ	11.17	NA	NA	02	TARGET	PARBAJ_02_Solid Tissue_Recurrence	MYCN non-amp
NA	TARGET-30-PARFRE-01A-01R	PARFRE	37.8	NA	NA	01	TARGET	PARFRE_01_Solid Tissue_Primary Tumor	MYCN non-amp
NA	TARGET-30-PARHAM-01A-01R	PARHAM	29.37	NA	NA	01	TARGET	PARHAM_01_Solid Tissue_Primary Tumor	MYCN non-amp
NA	TARGET-30-PARHAM-02A-01R	PARHAM	11.26	NA	NA	02	TARGET	PARHAM_02_Solid Tissue_Recurrence	MYCN non-amp
NA	TARGET-30-PARJVP-01A-01R	PARJVP	70.22	NA	NA	01	TARGET	PARJVP_01_Solid Tissue_Primary Tumor	MYCN non-amp
NA	TARGET-30-PARNNC-01A-01R	PARNNC	42.52	NA	NA	01	TARGET	PARNNC_01_Solid Tissue_Primary Tumor	MYCN non-amp
NA	TARGET-30-PARZHA-01A-01R	PARZHA	68.06	NA	NA	01	TARGET	PARZHA_01_Solid Tissue_Primary Tumor	MYCN non-amp
NA	TARGET-30-PASCFC-01A-01R	PASCFC	54.22	NA	NA	01	TARGET	PASCFC_01_Solid Tissue_Primary Tumor	MYCN non-amp
NA	TARGET-30-PASCTR-01A-01R	PASCTR	38.9	NA	NA	01	TARGET	PASCTR_01_Solid Tissue_Primary Tumor	MYCN non-amp
NA	TARGET-30-PASGAP-02A-01R	PASGAP	10.98	NA	NA	02	TARGET	PASGAP_02_Solid Tissue_Recurrence	MYCN non-amp
NA	TARGET-30-PASHFA-01A-01R	PASHFA	422.71	NA	NA	01	TARGET	PASHFA_01_Solid Tissue_Primary Tumor	MYCN amp
NA	TARGET-30-PASJZC-01A-01R	PASJZC	35.63	NA	NA	01	TARGET	PASJZC_01_Solid Tissue_Primary Tumor	MYCN amp
NA	TARGET-30-PASMDM-01A-01R	PASMDM	37.6	NA	NA	01	TARGET	PASMDM_01_Solid Tissue_Primary Tumor	MYCN non-amp
NA	TARGET-30-PASNML-01A-01R	PASNML	72.94	NA	NA	01	TARGET	PASNML_01_Solid Tissue_Primary Tumor	MYCN non-amp
NA	TARGET-30-PASNPG-01A-01R	PASNPG	39	NA	NA	01	TARGET	PASNPG_01_Solid Tissue_Primary Tumor	MYCN non-amp
NA	TARGET-30-PASNPG-02A-01R	PASNPG	24.6	NA	NA	02	TARGET	PASNPG_02_Solid Tissue_Recurrence	MYCN non-amp
NA	TARGET-30-PASPBZ-01A-01R	PASPBZ	16.63	NA	NA	01	TARGET	PASPBZ_01_Solid Tissue_Primary Tumor	MYCN non-amp
NA	TARGET-30-PASUML-01A-01R	PASUML	56.17	NA	NA	01	TARGET	PASUML_01_Solid Tissue_Primary Tumor	MYCN non-amp
NA	TARGET-30-PASZKE-01A-01R	PASZKE	20.97	NA	NA	01	TARGET	PASZKE_01_Solid Tissue_Primary Tumor	MYCN non-amp
NA	TARGET-30-PATAYJ-01A-01R	PATAYJ	40.96	NA	NA	01	TARGET	PATAYJ_01_Solid Tissue_Primary Tumor	MYCN non-amp
NA	TARGET-30-PATGJU-01A-01R	PATGJU	26.34	NA	NA	01	TARGET	PATGJU_01_Solid Tissue_Primary Tumor	MYCN non-amp
NA	TARGET-30-PATHKB-01A-01R	PATHKB	88.44	NA	NA	01	TARGET	PATHKB_01_Solid Tissue_Primary Tumor	MYCN non-amp
NA	TARGET-30-PATNKP-02A-01R	PATNKP	35.73	NA	NA	02	TARGET	PATNKP_02_Solid Tissue_Recurrence	MYCN non-amp
NA	TARGET-30-PATYIL-01A-01R	PATYIL	561.5	NA	NA	01	TARGET	PATYIL_01_Solid Tissue_Primary Tumor	MYCN non-amp
NA	TARGET-30-PATYIL-02A-01R	PATYIL	637.82	NA	NA	02	TARGET	PATYIL_02_Solid Tissue_Recurrence	MYCN non-amp
NA	TARGET-30-PAUDDK-01A-01R	PAUDDK	13.43	NA	NA	01	TARGET	PAUDDK_01_Solid Tissue_Primary Tumor	MYCN non-amp
NA	TARGET-30-PAUDDK-02A-01R	PAUDDK	41.56	NA	NA	02	TARGET	PAUDDK_02_Solid Tissue_Recurrence	MYCN non-amp
BS_25VZM81R	BS_XBQZYS8G	PT_W7FK539G	425.63	4	gain	7316-76	PBTA	PT_W7FK539G_7316-76_Solid Tissue_Progressive	Metastatic secondary tumors;Neuroblastoma
BS_4NPEMNAD	BS_DY88N5ZT	PT_DFCZAG9T	93.25	100	amplification	7316-224	PBTA	PT_DFCZAG9T_7316-224_Solid Tissue_Initial CNS Tumor	neuroblastoma, metastatic
BS_5J5VH3X0	BS_2SHWPB5P	PT_FZHGKJ0H	0.18	NA	NA	7316-4034	PBTA	PT_FZHGKJ0H_7316-4034_Solid Tissue_Initial CNS Tumor	ganglioneuroblastoma, stage ii favorable histology non n-myc amplified
BS_68BZ8N6P	BS_NGAWSN7T	PT_RXT6KRR6	8.48	NA	NA	7316-3168	PBTA	PT_RXT6KRR6_7316-3168_Solid Tissue_Recurrence	ganglioneuroblastoma, who grade iv
BS_CK7CPM73	BS_NFRXNAFE	PT_RXT6KRR6	4.68	3	gain	7316-3147	PBTA	PT_RXT6KRR6_7316-3147_Solid Tissue_Recurrence	ganglioneuroblastoma
BS_F0GNWEJJ	BS_VNWKNRY4	PT_EB0D3BXG	7.83	NA	NA	7316-3311	PBTA	PT_EB0D3BXG_7316-3311_Solid Tissue_Progressive	Metastatic secondary tumors;Neuroblastoma
BS_KP0YNTAK	BS_1RT76ANT	PT_5SX0GRW1	11.88	4	gain	7316-1927	PBTA	PT_5SX0GRW1_7316-1927_Solid Tissue_Deceased	Metastatic secondary tumors;Neuroblastoma
BS_NHMPQ8Q1	BS_JBGZ7HHZ	PT_FZHGKJ0H	0.02	NA	NA	7316-4033	PBTA	PT_FZHGKJ0H_7316-4033_Solid Tissue_Initial CNS Tumor	ganglioneuroblastoma, stage ii favorable histology non n-myc amplified
BS_NQ41MEBX	BS_XBQDMMB3	PT_QHJSYTWJ	NA	NA	NA	7316-8120	DGD	PT_QHJSYTWJ_7316-8120_Not Available_Initial CNS Tumor	neuroblastoma (schwannian stroma poor),
BS_RECF1S4Q	BS_H9YYADDT	PT_BCBMG74N	NA	NA	NA	ET_EJ3H8NNB	DGD	PT_BCBMG74N_ET_EJ3H8NNB_Not Available_Primary Tumor	NA
BS_VV8Q40Y7	BS_0X4NPYD3	PT_CQ9MX63F	NA	NA	NA	ET_2ZJ7FWEY	DGD	PT_CQ9MX63F_ET_2ZJ7FWEY_Solid Tissue_Recurrence	Recurrent Neuroblastoma
BS_YBXM34XV	BS_A05MJ45Y	PT_K0YFKQ6V	NA	NA	NA	7316-7085	DGD	PT_K0YFKQ6V_7316-7085_Not Available_Initial CNS Tumor	peripheral neuroblastic tumor status post-chemotherapy
BS_YC4RWPH3	BS_ZJGXGR1V	PT_9F58PWB3	179.59	26	amplification	7316-3960	PBTA	PT_9F58PWB3_7316-3960_Solid Tissue_Progressive	neuroblastoma
BS_24TKY0T9	NA	PT_QNHGY3KQ	NA	NA	NA	7316-28	PBTA	PT_QNHGY3KQ_7316-28_Solid Tissue_Recurrence	metastatic neuroblastoma and organizing blood clot
BS_3J9DF2XX	NA	PT_GRZE094W	NA	NA	NA	ET_EWVBBFT6	DGD	PT_GRZE094W_ET_EWVBBFT6_Not Available_Unknown	High Risk Neuroblastoma
BS_76YE7XNX	NA	PT_5ZPPR06P	NA	NA	NA	7316-4214	PBTA	PT_5ZPPR06P_7316-4214_Solid Tissue_Initial CNS Tumor	neuroblastoma
BS_79QMX6KP	NA	PT_EQCQNN1B	NA	NA	NA	7316-9256	PBTA	PT_EQCQNN1B_7316-9256_Solid Tissue_Progressive	neuroblastic tumor, status post chemotherapy, residual
BS_AK1A6MWG	NA	PT_203SE2J7	NA	NA	NA	ET_9KHW93V8	DGD	PT_203SE2J7_ET_9KHW93V8_Not Available_Progressive	NA
BS_ANFZNMQ4	NA	PT_P6PKT77Y	NA	NA	NA	7316-7741	PBTA	PT_P6PKT77Y_7316-7741_Solid Tissue_Second Malignancy	metastatic neuroblastoma
BS_EBW10QNH	NA	PT_5ZPPR06P	NA	NA	NA	7316-6301	PBTA	PT_5ZPPR06P_7316-6301_Solid Tissue_Progressive	ganglioneuroblastoma, intermixed
BS_NT49M4RG	NA	PT_QHJSYTWJ	NA	NA	NA	7316-8120	PBTA	PT_QHJSYTWJ_7316-8120_Solid Tissue_Initial CNS Tumor	neuroblastoma (schwannian stroma poor),
BS_RA4GZM25	NA	PT_FZHGKJ0H	NA	NA	NA	7316-4258	PBTA	PT_FZHGKJ0H_7316-4258_Solid Tissue_Progressive	post treatment peripheral neuroblastic tumor
BS_SR0TJ11R	NA	PT_DHZ5KCNN	NA	NA	NA	7316-7737	PBTA	PT_DHZ5KCNN_7316-7737_Solid Tissue_Recurrence	recurrent ganglioneuroma, schwannian stroma-dominant
BS_TJ9KW884	NA	PT_K0YFKQ6V	NA	NA	NA	7316-7085	PBTA	PT_K0YFKQ6V_7316-7085_Solid Tissue_Initial CNS Tumor	peripheral neuroblastic tumor status post-chemotherapy
BS_V13B2K9T	NA	PT_RSVB8R50	NA	NA	NA	ET_6Z42DYPP	DGD	PT_RSVB8R50_ET_6Z42DYPP_Not Available_Primary Tumor	NA
BS_WD253JB2	NA	PT_JPFR0046	NA	NA	NA	ET_4Y4A3Y0P	DGD	PT_JPFR0046_ET_4Y4A3Y0P_Not Available_Recurrence	NA
NA	BS_0C4V1TW4	PT_75K756RD	NA	NA	NA	ET_DCF188S7	DGD	PT_75K756RD_ET_DCF188S7_Not Available_Primary Tumor	NA
NA	BS_0F11M2BJ	PT_XN1P30ZC	NA	NA	NA	ET_AAGX4CBE	DGD	PT_XN1P30ZC_ET_AAGX4CBE_Not Available_Recurrence	Recurrent Neuroblastoma
NA	BS_0Q47HY02	PT_CQ3AXEKK	NA	NA	NA	ET_2AZE66GF	DGD	PT_CQ3AXEKK_ET_2AZE66GF_Not Available_Progressive	NA
NA	BS_29E2B8BX	PT_GRZE094W	NA	NA	NA	ET_AFWA6XC1	DGD	PT_GRZE094W_ET_AFWA6XC1_Not Available_Primary Tumor	High Risk Neuroblastoma
NA	BS_2HM4AE24	PT_V5PCYAFJ	NA	NA	NA	ET_FD9T78QE	DGD	PT_V5PCYAFJ_ET_FD9T78QE_Not Available_Recurrence	NA
NA	BS_2VFDK3VF	PT_D37GET2Y	NA	NA	NA	ET_7GVE363R	DGD	PT_D37GET2Y_ET_7GVE363R_Not Available_Progressive	NA
NA	BS_327GE38E	PT_TMY5EVG3	NA	NA	NA	ET_0QD356EC	DGD	PT_TMY5EVG3_ET_0QD356EC_Not Available_Primary Tumor	Neuroblastoma of the Adrenal Gland and Sympathetic Nervous System
NA	BS_7DQNG6EM	PT_PE8M2298	NA	NA	NA	ET_9W56H8D9	DGD	PT_PE8M2298_ET_9W56H8D9_Solid Tissue_Primary Tumor	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6591
NA	BS_7KTGJPVN	PT_Y44DNH44	NA	NA	NA	ET_E5CPBMPG	DGD	PT_Y44DNH44_ET_E5CPBMPG_Not Available_Progressive	NA
NA	BS_8EKCJ7EF	PT_75K756RD	NA	NA	NA	ET_B2BM718W	DGD	PT_75K756RD_ET_B2BM718W_Not Available_Recurrence	NA
NA	BS_8P02DSEP	PT_TC6A6TX7	NA	NA	NA	ET_4SC6AA4T	DGD	PT_TC6A6TX7_ET_4SC6AA4T_Not Available_Primary Tumor	NA
NA	BS_8Y7V5264	PT_RBCEW1B3	NA	NA	NA	ET_4Z0Y8YHR	DGD	PT_RBCEW1B3_ET_4Z0Y8YHR_Not Available_Primary Tumor	NA
NA	BS_9NME41F4	PT_JQA14J4Z	NA	NA	NA	ET_39DZBCF4	DGD	PT_JQA14J4Z_ET_39DZBCF4_Not Available_Primary Tumor	NA
NA	BS_9P9DNAHS	PT_J01MB51G	NA	NA	NA	ET_DJ152PHW	DGD	PT_J01MB51G_ET_DJ152PHW_Not Available_Primary Tumor	NA
NA	BS_9Z1VTWJV	PT_K0YFKQ6V	NA	NA	NA	ET_A4K76DSF	DGD	PT_K0YFKQ6V_ET_A4K76DSF_Not Available_Initial CNS Tumor	peripheral neuroblastic tumor status post-chemotherapy
NA	BS_B9XBBA8D	PT_5ZPPR06P	NA	NA	NA	ET_1QEB44PQ	DGD	PT_5ZPPR06P_ET_1QEB44PQ_Not Available_Progressive	metastatic peripheral neuroblastic tumor
NA	BS_BZXFZKPE	PT_M7B5AK7P	NA	NA	NA	ET_C7H15JCF	DGD	PT_M7B5AK7P_ET_C7H15JCF_Not Available_Progressive	neuroblastoma
NA	BS_CDVX7X1N	PT_D37GET2Y	NA	NA	NA	ET_7ENC4CDH	DGD	PT_D37GET2Y_ET_7ENC4CDH_Not Available_Primary Tumor	NA
NA	BS_EPXNCYBP	PT_XN1P30ZC	NA	NA	NA	ET_9KNRBT5Q	DGD	PT_XN1P30ZC_ET_9KNRBT5Q_Not Available_Primary Tumor	NA
NA	BS_EY0C9N6Z	PT_CQN8M3RF	NA	NA	NA	ET_44GZCX5A	DGD	PT_CQN8M3RF_ET_44GZCX5A_Not Available_Primary Tumor	NA
NA	BS_FR7HPS1H	PT_ETJK03VA	NA	NA	NA	ET_A2JE8M6H	DGD	PT_ETJK03VA_ET_A2JE8M6H_Not Available_Primary Tumor	NA
NA	BS_G0C2BKGC	PT_40VEXGGS	NA	NA	NA	ET_3KTJ1ST0	DGD	PT_40VEXGGS_ET_3KTJ1ST0_Not Available_Primary Tumor	Neuroblastoma of the Adrenal Gland and Sympathetic Nervous System
NA	BS_G1Y281HX	PT_P1290MMP	0.19	NA	NA	7316-125	PBTA	PT_P1290MMP_7316-125_Solid Tissue_Progressive	peripheral neuroblastoma
NA	BS_G91RJ5XW	PT_Y44DNH44	NA	NA	NA	ET_0N820T72	DGD	PT_Y44DNH44_ET_0N820T72_Not Available_Primary Tumor	NA
NA	BS_HEDCVFKC	PT_936J0BZ5	NA	NA	NA	ET_9ZA5FKKS	DGD	PT_936J0BZ5_ET_9ZA5FKKS_Not Available_Progressive	NA
NA	BS_HP3E8Q9A	PT_WBXV5ZTN	NA	NA	NA	ET_74PMXWSS	DGD	PT_WBXV5ZTN_ET_74PMXWSS_Solid Tissue_Primary Tumor	Olfactory Neuroblastoma
NA	BS_JFFXWZNX	PT_XCA58RC8	NA	NA	NA	ET_CZRV043G	DGD	PT_XCA58RC8_ET_CZRV043G_Not Available_Progressive	Ganglioneuroblastoma, Intermixed
NA	BS_JH6Z7W0J	PT_YNYR9X1H	NA	NA	NA	ET_9RW90T87	DGD	PT_YNYR9X1H_ET_9RW90T87_Not Available_Primary Tumor	NA
NA	BS_JHEHJN1M	PT_0Q496N0Q	NA	NA	NA	ET_DVMP5JR3	DGD	PT_0Q496N0Q_ET_DVMP5JR3_Not Available_Primary Tumor	NA
NA	BS_JKR644RJ	PT_RBCEW1B3	NA	NA	NA	ET_5GJA7Q72	DGD	PT_RBCEW1B3_ET_5GJA7Q72_Not Available_Progressive	NA
NA	BS_JS7G87QP	PT_JPBMNESN	NA	NA	NA	ET_C228BTEJ	DGD	PT_JPBMNESN_ET_C228BTEJ_Not Available_Primary Tumor	Neuroblastoma of the Adrenal Gland and Sympathetic Nervous System
NA	BS_NNS5GZ7J	PT_FXHEP8CH	NA	NA	NA	ET_98V244ZC	DGD	PT_FXHEP8CH_ET_98V244ZC_Not Available_Primary Tumor	NA
NA	BS_PTTZ15MN	PT_203SE2J7	NA	NA	NA	ET_2SFY7T52	DGD	PT_203SE2J7_ET_2SFY7T52_Not Available_Primary Tumor	NA
NA	BS_R91DDK9A	PT_HVCRDJ95	NA	NA	NA	ET_AWW0E9A6	DGD	PT_HVCRDJ95_ET_AWW0E9A6_Not Available_Progressive	High Risk Neuroblastoma
NA	BS_RWZRY9CF	PT_D19XT3GV	NA	NA	NA	ET_6JGS3HVH	DGD	PT_D19XT3GV_ET_6JGS3HVH_Not Available_Primary Tumor	Neuroblastoma of the Adrenal Gland and Sympathetic Nervous System
NA	BS_T88CNJ8A	PT_JPFR0046	NA	NA	NA	ET_AX052MKD	DGD	PT_JPFR0046_ET_AX052MKD_Not Available_Recurrence	Recurrent Neuroblastoma
NA	BS_TD1ZEQ7R	PT_MRTHX2AQ	3.35	NA	NA	7316-23	PBTA	PT_MRTHX2AQ_7316-23_Solid Tissue_Recurrence	neuroblastoma
NA	BS_TSNBH5A6	PT_DF18YV38	NA	NA	NA	ET_1CFP6054	DGD	PT_DF18YV38_ET_1CFP6054_Not Available_Primary Tumor	Adrenal Gland Neuroblastoma
NA	BS_V1Q5A9B1	PT_5ZPPR06P	NA	NA	NA	7316-4214	DGD	PT_5ZPPR06P_7316-4214_Not Available_Initial CNS Tumor	neuroblastoma
NA	BS_V8AE965P	PT_Y5YHX20Q	NA	NA	NA	ET_06Q9BSNT	DGD	PT_Y5YHX20Q_ET_06Q9BSNT_Not Available_Primary Tumor	Neuroblastoma of the Adrenal Gland and Sympathetic Nervous System
NA	BS_WAH4KKQ5	PT_HGWCJDHV	NA	NA	NA	ET_FFDK4P5W	DGD	PT_HGWCJDHV_ET_FFDK4P5W_Not Available_Progressive	NA
NA	BS_WE9Z7PE2	PT_203SE2J7	NA	NA	NA	ET_F2D4F1MQ	DGD	PT_203SE2J7_ET_F2D4F1MQ_Not Available_Progressive	NA
NA	BS_XV40PE3Q	PT_V5PCYAFJ	NA	NA	NA	ET_FD9T78QE	DGD	PT_V5PCYAFJ_ET_FD9T78QE_Not Available_Recurrence	NA
NA	BS_YP080MN8	PT_23G70TEN	NA	NA	NA	ET_6JDFDV10	DGD	PT_23G70TEN_ET_6JDFDV10_Not Available_Primary Tumor	NA
NA	BS_YTYSPH4Q	PT_TSZV8DK6	NA	NA	NA	ET_FJ2TDG7J	DGD	PT_TSZV8DK6_ET_FJ2TDG7J_Not Available_Primary Tumor	Neuroblastoma of the Adrenal Gland and Sympathetic Nervous System
NA	BS_ZZA88AMB	PT_8KF6YSTW	NA	NA	NA	ET_5K8PDRFC	DGD	PT_8KF6YSTW_ET_5K8PDRFC_Not Available_Primary Tumor	NA
NA	MARIS_54FAKEIN	Maris_P0007	13.16	NA	NA	COG-N-534	Maris	Maris_P0007_COG-N-534_Derived Cell Line_Unknown_NA_NA	1p36 del Unknown; 3p26 del Unknown; 11q23 del Unknown; 17q21-qter unbal gain Unknown; MYCN Non-amplified; ALK Unknown; TP53 Unknown
NA	MARIS_5YY8GILQ	Maris_P0012	0.81	NA	NA	NB-69	Maris	Maris_P0012_NB-69_Derived Cell Line_Unknown_NA_NA	1p36 del Loss p13.3-pter; 3p26 del None; 11q23 del cnLOH q23.1, q23.3; 17q21-qter unbal gain Gain q12-qter; MYCN Non-amplified; ALK WT; TP53 WT
NA	MARIS_6UV3BJAL	Maris_P0008	1134.68	NA	NA	COG-N-573	Maris	Maris_P0008_COG-N-573_Derived Cell Line_Unknown_NA_NA	1p36 del Unknown; 3p26 del Unknown; 11q23 del Unknown; 17q21-qter unbal gain Unknown; MYCN Amplified; ALK Unknown; TP53 Unknown
NA	MARIS_6ZJTUIGZ	Maris_P0011	328.66	NA	NA	NB-1	Maris	Maris_P0011_NB-1_Derived Cell Line_Progressive_NA_NA	1p36 del Loss p32.2-pter; 3p26 del Gain p24.1-pter; 11q23 del cnLOH q23.1; 17q21-qter unbal gain Gain q22-qter; MYCN Amplified; ALK WT; amplified; TP53 WT
NA	MARIS_7NZCWMJE	Maris_P0003	674.77	NA	NA	CHP-134	Maris	Maris_P0003_CHP-134_Derived Cell Line_Progressive_NA_NA	1p36 del LOH p32.3-pter, Gain p34.3-p36.22, Loss p36.22-pter; 3p26 del Gain/AI p26.3; 11q23 del None; 17q21-qter unbal gain Gain q12-qter; MYCN Amplified; ALK WT; TP53 WT
NA	MARIS_9JXQHHNY	PPTC_P0171	650.92	NA	NA	NB-SD	Maris	PPTC_P0171_NB-SD_Derived Cell Line_Progressive_NA_NA	1p36 del Loss p21.3-pter; 3p26 del Loss p13-pter; 11q23 del cnLOH q23.2-23.3; 17q21-qter unbal gain Gain q12-qter; MYCN Amplified; ALK F1174L; TP53 C176F
NA	MARIS_ABSRSWVF	PPTC_P0073	271.98	NA	NA	COG-N-557nb	Maris	PPTC_P0073_COG-N-557nb_Derived Cell Line_Primary Tumor_NA_NA	1p36 del Unknown; 3p26 del Unknown; 11q23 del Unknown; 17q21-qter unbal gain Unknown; MYCN Amplified; ALK Unknown; TP53 Unknown
NA	MARIS_CHISQWZY	PPTC_P0072	16.13	NA	NA	COG-N-549	Maris	PPTC_P0072_COG-N-549_Derived Cell Line_Progressive_NA_NA	1p36 del Unknown; 3p26 del Unknown; 11q23 del Unknown; 17q21-qter unbal gain Unknown; MYCN Non-amplified; ALK Unknown; TP53 Unknown
NA	MARIS_EYOIVTPU	PPTC_P0062	812.6	NA	NA	COG-N-415	Maris	PPTC_P0062_COG-N-415_Derived Cell Line_Progressive_NA_NA	1p36 del Unknown; 3p26 del Unknown; 11q23 del Unknown; 17q21-qter unbal gain Unknown; MYCN Amplified; ALK F1174L; TP53 WT
NA	MARIS_FHJWCMO7	PPTC_P0166	630.08	NA	NA	NB-1643	Maris	PPTC_P0166_NB-1643_Derived Cell Line_Primary Tumor_NA_NA	1p36 del Loss p34.2-pter; 3p26 del None; 11q23 del Loss q23.1-qter; 17q21-qter unbal gain Gain q21.31-qter; MYCN Amplified; ALK R1275Q; TP53 WT
NA	MARIS_GCZQZERV	PPTC_P0071	1250.52	NA	NA	COG-N-519	Maris	PPTC_P0071_COG-N-519_Derived Cell Line_Relapse_NA_NA	1p36 del Unknown; 3p26 del Unknown; 11q23 del Unknown; 17q21-qter unbal gain Unknown; MYCN Amplified; ALK Unknown; TP53 Unknown
NA	MARIS_GKS38MPB	Maris_P0020	553.22	NA	NA	SMS-KAN	Maris	Maris_P0020_SMS-KAN_Derived Cell Line_Unknown_NA_NA	1p36 del Loss p13.3-pter; 3p26 del None; 11q23 del Loss q14.2-q23.3; 17q21-qter unbal gain Gain q11.1-qter; MYCN Amplified; ALK WT; TP53 WT
NA	MARIS_GSB8EQG2	PPTC_P0065	6.03	NA	NA	Felix-COG-N-426	Maris	PPTC_P0065_Felix-COG-N-426_Derived Cell Line_Relapse_NA_NA	1p36 del Unknown; 3p26 del Unknown; 11q23 del Unknown; 17q21-qter unbal gain Unknown; MYCN Non-amplified; ALK F1245C; TP53 WT
NA	MARIS_H8FYX6YM	Maris_P0019	28.28	NA	NA	SK-N-FI	Maris	Maris_P0019_SK-N-FI_Derived Cell Line_Progressive_NA_NA	1p36 del None; 3p26 del None; 11q23 del None; 17q21-qter unbal gain Gain q21.31-qter; MYCN Non-amplified; ALK WT; TP53 M246R
